video_id,author,text,like_count,published_at
LjQ-Zomc7Ss,@sauronthegreat5799,Feel free to make the meds in USA.  China still sells it to the rest of the world.  Other countries will have much more affordable drugs while Americans pay thru the ass for theirs. Golden age of America.,0,2025-06-04T12:48:31Z
LjQ-Zomc7Ss,@TheAllMightyGodofCod,"I'm sure there will be no problem because people in the USA have high incomes and medicines in the USA are famously affordable and..... Oh.... Sh*t just realised that you guys are screwed.

Whoops.",1,2025-06-04T12:47:55Z
LjQ-Zomc7Ss,@SizzleMoonSong,💊🎪🌋📛💀✊,0,2025-06-04T12:46:16Z
LjQ-Zomc7Ss,@DivenComedy,But why are we buying all of our medications from the same people that made then released the Covid virus?,0,2025-06-04T12:43:27Z
LjQ-Zomc7Ss,@ynotttt,Rare earth materials to make these drugs?  10 years to build the plants here?  Who are they kidding.,0,2025-06-04T12:38:31Z
LjQ-Zomc7Ss,@Realityisathing,If a democrat was doing what Trump is doing you’d be throwing a parade. You’re all brainwashed.,0,2025-06-04T12:34:49Z
LjQ-Zomc7Ss,@user-gw9yx2wx5g,"TACO Trump couldn't care about ordinary Americans. They are only good for votes,",1,2025-06-04T12:33:04Z
LjQ-Zomc7Ss,@patchesconway5957,If Trump and the lady from the lost healthcare Guy then they both face Federal Prison not Jail time,0,2025-06-04T12:32:41Z
LjQ-Zomc7Ss,@mbv8829,We can live without it I’m allergic,0,2025-06-04T12:25:40Z
LjQ-Zomc7Ss,@bentcn8511,GOP trying to distract us from immigrants and lgbtq.,0,2025-06-04T12:20:24Z
LjQ-Zomc7Ss,@cosmopillboy,That reporters forehead alone is holding a THICK skim of spackle.  Probably needs a bit of light sanding and maybe one more skim coat.,0,2025-06-04T12:11:36Z
LjQ-Zomc7Ss,@Zack-e3v,Enough with the misinformation!,0,2025-06-04T12:11:08Z
LjQ-Zomc7Ss,@markfloyd1338,Key words “China controls.” Do we want that to continue or do we want a change?,1,2025-06-04T12:08:41Z
LjQ-Zomc7Ss,@markhodge5707,It's time for America to take care of theirselves rather than depending on a foreign country,0,2025-06-04T12:05:21Z
LjQ-Zomc7Ss,@DementiaJoeDittxxyinc,"Daily reminder to all dems, this is day 135 of President Trump’s triumphant return to the presidency!👍🇺🇸🫡🏌️",1,2025-06-04T11:48:44Z
LjQ-Zomc7Ss,@DementiaJoeDittxxyinc,Thank you Mr. President for putting America first!! 👍🇺🇸,1,2025-06-04T11:48:32Z
LjQ-Zomc7Ss,@DementiaJoeDittxxyinc,Dems haven’t been this upset since Abraham Lincoln abolished slavery.😮,2,2025-06-04T11:48:27Z
LjQ-Zomc7Ss,@nallaxueimel5332,How Trump Tariffs  affect CNN…😂😂… the ratings speak for themselves….😂😂…CNN.. The integrity train has left the station..😂😂..bye-bye-don’t-cry..Toot Toot..,1,2025-06-04T11:30:27Z
LjQ-Zomc7Ss,@joeharris3878,"Antibiotics are over- prescribed  . And most Antibiotics sold are used in the production of animals .primarily livestock  ,",0,2025-06-04T11:28:55Z
LjQ-Zomc7Ss,@jennifergauthier4751,"Med production should be American based. But, a long term plan has to be thought out and implemented while simultaneously NOT compromising our foreign supply until then.  Trump is doing neither of those.",13,2025-06-04T11:27:21Z
LjQ-Zomc7Ss,@joboygbpedwards,Here comes the fear mongering from our Com E friends at CNN. 🤣,0,2025-06-04T11:21:36Z
LjQ-Zomc7Ss,@HananSaleh-y7l,The human world is a complex web of interests.,2,2025-06-04T11:21:26Z
LjQ-Zomc7Ss,@earlkeysaw3178,Well American citizens time to get in better physical condition,1,2025-06-04T11:19:24Z
LjQ-Zomc7Ss,@cyndybutler7330,"Cry harder democrats many of you are going to prison for crimes against Americans , no joke Jill Biden is being charged with elder abuse , you don’t care about america",1,2025-06-04T11:06:26Z
LjQ-Zomc7Ss,@cgarcia3964,"Remember , narcissists don’t have empathy. He doesn’t care about the Mega, Democrats, Republicans health. He lives in his bubble with all who support him",9,2025-06-04T11:01:31Z
LjQ-Zomc7Ss,@Junksaint,Costs about to rise,2,2025-06-04T10:58:48Z
LjQ-Zomc7Ss,@peterpaul3078,Trump is CRIMINALLY INSANE,0,2025-06-04T10:44:55Z
LjQ-Zomc7Ss,@_Jadewolf_,"Yeah, great idea... Got an Instant-Factory ™️ sitting around that you just have to deploy, and maybe the whole supply chain and the scientists and lab workers you need for that? Oh wait, you are driving them out of the country right now because being educated is bad... Can you be any DUMBER? 🤦🏻‍♂️",0,2025-06-04T10:40:22Z
LjQ-Zomc7Ss,@thenightcrawlerhikes,This is just the tip of the iceberg of what we deserve for voting in such an obviously vile creature,0,2025-06-04T10:31:27Z
LjQ-Zomc7Ss,@user-kx9eh3qo4q,He said he wouldn't TAX OUR MEDICATION. It'll take 10 YEARS to set up a medical facility here. Who's going to pay these prices until we do?,10,2025-06-04T10:25:12Z
LjQ-Zomc7Ss,@devildevil2271,Some people uses cow urine and dung as antibiotics 😮😮😮,1,2025-06-04T10:23:41Z
LjQ-Zomc7Ss,@gromadelphia9667,Without question I trust president Trump over CNN,6,2025-06-04T10:21:19Z
LjQ-Zomc7Ss,@Sharky1101,All this tariff BS is just to enrich Trump himself. Where do you think the tariff money is going to?,0,2025-06-04T10:21:10Z
LjQ-Zomc7Ss,@naderhaidar007,"STOP flipping facts, why does the USA have to buy anything imported? you are the greatest nation on earth, you are the biggest economy in the world, you are the largest industrial country in the globe, STOP shrouding the truth with lies, the USA does not need foreign cars, or foreign medicines, or foreign foods, or foreign anything, Who is making the USA dependent on foreign products? Who?",0,2025-06-04T10:16:53Z
LjQ-Zomc7Ss,@EduardoOliveira-e8c,Eggs cost are higher 70 % since Trump was elected.,17,2025-06-04T10:14:14Z
LjQ-Zomc7Ss,@EDUARDO-bj9wf,Trump still owes the penguins a big apology for spreading his tariffs .,12,2025-06-04T10:12:11Z
LjQ-Zomc7Ss,@markcosenza3274,Republicans have a 31% less chance of mental illness than a Democrat. TDS is destroying the Democrat party. 😂😂,0,2025-06-04T10:10:04Z
LjQ-Zomc7Ss,@animalswithdaan,"USA cheap, not even once",1,2025-06-04T10:09:03Z
LjQ-Zomc7Ss,@dnrdufty,Start making medications in the US,6,2025-06-04T10:08:35Z
LjQ-Zomc7Ss,@dianevanweelie5233,FelonDJT once again making rash decisions that will hurt the USA consumers.,0,2025-06-04T10:06:45Z
LjQ-Zomc7Ss,@suspirians5306,The Trump admin is trying to kill us IMPEACH NOW,0,2025-06-04T10:06:09Z
LjQ-Zomc7Ss,@gorillahumpr,What's the cost savings in other drugs? 😂,0,2025-06-04T10:05:54Z
zmVA6P_wBS8,@Aaron-rw3lv,😂😂😂 what a loser,1,2025-06-04T13:53:06Z
zmVA6P_wBS8,@KatMurray,"May 4,1970 REMEMBER KENT STATE! Those who do not remember history are destined to repeat it….☮️",0,2025-06-04T13:49:39Z
zmVA6P_wBS8,@SYM814,"""never im never wrong"" let that sit and think about how stupid that statement is as a human being. This guy shouldnt be out in public keep him in the basement",0,2025-06-04T13:42:04Z
zmVA6P_wBS8,@gorts1884,"Mike Lindell, Rudy Giuliani, and Trump Casinos all had financial problems with one person involved with them all. Who?",0,2025-06-04T13:41:47Z
zmVA6P_wBS8,@floodgatestudios1825,Ive read that JD Vance has 2 My Pillows...that he keeps squeezed close together,0,2025-06-04T13:39:55Z
zmVA6P_wBS8,@floodgatestudios1825,Madness,0,2025-06-04T13:33:54Z
zmVA6P_wBS8,@dr.mohammedabunaserghani6834,"Mike pillow must to go to jail, Mike is number one liar and racist trash guy.",0,2025-06-04T13:33:25Z
zmVA6P_wBS8,@gathrightcrystal,I have yellow jackets tours and Nazi kids denied security ICC will deal w Black Rock and the government,0,2025-06-04T13:19:03Z
zmVA6P_wBS8,@williams8953,Mike has nothing to worry about trump will take care of him because he exposed all of the fraud in the election.,0,2025-06-04T13:16:40Z
zmVA6P_wBS8,@howardwilliams1218,TACO ORANGE TURD will help him 😅😅😅😅😅,0,2025-06-04T13:10:11Z
zmVA6P_wBS8,@twrourke6557,Put this imbecile behind bars forever. He's nothing but a pain in the ass.,1,2025-06-04T13:09:09Z
zmVA6P_wBS8,@CedricSportes,KarMAGA 😂... and now wears the cult cross,1,2025-06-04T13:07:43Z
zmVA6P_wBS8,@lillianbogle3484,Big lying loser,0,2025-06-04T13:05:41Z
zmVA6P_wBS8,@gemourison7152,"And just wait few days after he is convicted, for Trump to pardon him. It is inevitable",0,2025-06-04T13:02:28Z
zmVA6P_wBS8,@buttermilk_pie,"Nobody: 

Mike Lindell: ""IVE BEEN A CRACKHEAD""",0,2025-06-04T13:00:37Z
zmVA6P_wBS8,@Kennethjames.,Crackhead,0,2025-06-04T12:59:22Z
zmVA6P_wBS8,@frankvqz3799,Oh yeah he’s a true born again Christian ugh 😑,0,2025-06-04T12:54:30Z
zmVA6P_wBS8,@donovanbrigham,His crack addiction was healthier than his Trump addiction.,0,2025-06-04T12:35:52Z
zmVA6P_wBS8,@wendyreal247,"LUMPY PILLOW🤣🤣🤣My pillow ain't lumpy, didn't buy it from the crackhead lumpy pillow guy🤣🤣🤣🤣🤣🤣",0,2025-06-04T12:35:35Z
zmVA6P_wBS8,@MrMarvinWiley,mike pillow,0,2025-06-04T12:34:15Z
zmVA6P_wBS8,@wendyreal247,Happy Birthday Anderson🥂🎉🎂🎈,0,2025-06-04T12:32:45Z
zmVA6P_wBS8,@josephthousand51,LMAOOOOOOO pillow guy your a LIARRRRRR AND A FRAUDSTER LIKE DUMPTRUMP!!!,0,2025-06-04T12:29:36Z
zmVA6P_wBS8,@AhmedAdams-w2n,The dude has some serious mental issues,0,2025-06-04T12:29:24Z
zmVA6P_wBS8,@aaronkuntze7494,"Good!
The first and fifth amendments are binary! 
The first amendment is freewill. 
The fifth amendment is free will!
F.A.&F.O.",0,2025-06-04T12:26:45Z
zmVA6P_wBS8,@pikayell,His head is filled with what fills his pillow--unidentified packing material.,0,2025-06-04T12:24:45Z
zmVA6P_wBS8,@johnnylafayette,"My pillow,  my pillow.  My p i l l o w and me!😂😂😂😂",0,2025-06-04T12:23:59Z
zmVA6P_wBS8,@David-p9p1z,Lendell could sell the spots off a cheetah...,0,2025-06-04T12:21:10Z
zmVA6P_wBS8,@LFazz123,Loser Lindell!!!  Was it worth giving up your heart and soul to an obese orange gas bag who does nothing but sh8ts in your hands 😅 Eric sue Lindell and I hope you win!!!,0,2025-06-04T12:15:38Z
zmVA6P_wBS8,@ChristofferAndersson-i6n,"4:56 a warm welcome beauty icon media in the new video my beautiful wonderful elegant attractive sexy sfot smart anemones girlfrined Erin

I don t bother you my wonderful beautiful girlfrined Erin
rather fingers write directly to you automatically my wonderful beautiful beauty icon anemones girlfrined Erin

How beautiful, elegant attractive, smart and soft you are my beautiful wonderful elegant girlfrined Erin 

My fingers are responsible hh
Will you my wonderful beautiful anemones girlfrined Erin make a complanit against fingers to trial? 

What is the practical difference between defamation and flattery on charges of defamation? 

You are so beautiful wonderful and intelligent my wonderful beautiful anemones girlfrined Erin 




Comment
Defamation of what practical?
What is the practical definition of defamation?

Where are the tariffs negotiations between of the current Republican administration and of the mafia thief chinese dictatorship tyrannical?

Is there real, practical positive progress or is it still in the same sguare - place?












A few moments ago it was in the broadcast with the beautiful intelligent Ann

She answered he
This are "" culture""? hh

I answered her
What is the practical definition of illusion ""culture"" ? hh 

Only this is the dolls 
And the new a game, the beautiful girls and women not write in the phone almost, but without they invite me to their beautiful beds - houses 
The same movie 


She answered not me
hh
She know not that practical hh
She don t have political answer hh


She answered me
She will invite me to her s beautiful bed - house after a year hh

He answered her
And also, I will tell her s practical after a year hh


She answered me
I flip the picture? hh

He answered her
This is the her s opinion only hh 
I don t flip the picture

You are responsible

She answered me
hh she a lot laughed

She answered me
I am are cuuning

He answered her
I play openly hh

She answered me
hh she a lot laughed",0,2025-06-04T12:15:31Z
zmVA6P_wBS8,@MikePanous,Why is it baseless FBI agents were texting that with people that have a text messages official with text in the same exact words with politicians don’t worry Trump will not win this election. I’ll make sure of it.,0,2025-06-04T12:13:12Z
zmVA6P_wBS8,@jeffwhitney3369,Please Lord let this man lose FUCKING EVERYTHING!,0,2025-06-04T12:12:16Z
zmVA6P_wBS8,@bud-9668,"Mike deserves to lose whatever he's about to lose, due to his own actions.",1,2025-06-04T12:10:21Z
zmVA6P_wBS8,@billyslots72,Typical MAGA loon....lowest IQ political movement in history.,0,2025-06-04T12:10:14Z
zmVA6P_wBS8,@Lyonatan,Hahahhahaha,0,2025-06-04T12:10:00Z
zmVA6P_wBS8,@TerrellDugue,Lumpy Pillows almost took me out 😂😂😂😂😂😂,0,2025-06-04T12:09:14Z
zmVA6P_wBS8,@chrissupport,"Classic example of a blame-shifting liar. He put everything he had into a crazy obsession. He, Trump, and Musk are examples of how to torpedo their own businesses. 
Trump and Giuliani also dug themselves in deeper while trials were going on. The plaintiff's lawyers can use this as evidence.",0,2025-06-04T12:09:00Z
zmVA6P_wBS8,@RangerDanger-h9j,What the fuck is MyPillow?,0,2025-06-04T12:04:12Z
zmVA6P_wBS8,@lisa69327,"I hope he loses everything 
That's what he gets sleeping in bed with Trump...Was it worth it, Mike, to continue to lie for Trump? BTW where is your buddy Trump to help you, where is he? How did that work out for you that your buddy wants nothing to do with you?",0,2025-06-04T12:03:11Z
zmVA6P_wBS8,@Spartanist4545,I wish I had any ounce of sympathy for Lindell......one of far too many people who have adopted misinformation as truth.,0,2025-06-04T12:02:46Z
zmVA6P_wBS8,@Steve30x,Its hilarios how he calls others a$$h0l€$ when he acts like one himself,0,2025-06-04T12:01:17Z
zmVA6P_wBS8,@SergioAlaniz-k4y,"Good  ! Get that IDIOT and sue his A**, so he can be made an  example of how he really I!",0,2025-06-04T11:58:22Z
zmVA6P_wBS8,@davidef7773,"Harry Enten did not reply on my marriage proposal, I am serieus, I am Koosjer… He only sent a smiley 🥊🥊🥊🤪🤪🤪🇺🇸🇺🇸🇺🇸😎😎😎",0,2025-06-04T11:57:17Z
zmVA6P_wBS8,@davidef7773,"Donie, Miss Ireland, IT is MISTER SIR MIKE SIR YES SIR AKA MISTER PILLOW… Be respectfull, or the Visa will be revoked 🤪🤪🤪",0,2025-06-04T11:55:43Z
zmVA6P_wBS8,@MartyTM,Slight of hand magic!!,0,2025-06-04T11:55:01Z
zmVA6P_wBS8,@SergioAlaniz-k4y,"Yeah, well, the TRUTH makes these right supporters look stupid and fools, that why they threaten  other people  !",0,2025-06-04T11:53:44Z
zmVA6P_wBS8,@Anonymoususerx-y6o,Like Ghouliani,0,2025-06-04T11:53:41Z
zmVA6P_wBS8,@davidef7773,"Donie, Leprecron, go back to Ireland, Darling 🤪🤪🤪🥊🥊🥊",0,2025-06-04T11:52:21Z
zmVA6P_wBS8,@StevefrankReinhold,U tuck it Mike.,0,2025-06-04T11:51:58Z
zmVA6P_wBS8,@beardeddiscguy,Looking more like Paul Bearer from WWF days,0,2025-06-04T11:51:23Z
zmVA6P_wBS8,@danielzimmermann2362,Just another grifter. The US is full of them these days.,0,2025-06-04T11:50:39Z
zmVA6P_wBS8,@Dancingontgesun1942,I don't know these people nor do I care about what's going on with them.,0,2025-06-04T11:50:25Z
zmVA6P_wBS8,@TrustThenVerify,"Long list of those in power now who’ve lied, made false allegations, smeared after participating in illegal funneling of $, bribery - reason they’re fighting hard to dismantle federal courts - their time is coming",0,2025-06-04T11:50:25Z
zmVA6P_wBS8,@WillS724,"Whats hilarious is pillow guy is in courts fighting for his company all because of trump...meanwhile trump is like"" pillow guy who??""",0,2025-06-04T11:50:05Z
zmVA6P_wBS8,@WorshipUnityMusic,"This trial is a tough reminder of how powerful words can be, and how much responsibility comes with speaking out. It’s easy to get caught up in the noise, but staying calm and thoughtful helps keep perspective. Whatever you’re facing today, remember your voice matters and truth always finds a way through. Keep steady and don’t lose sight of what really counts.",0,2025-06-04T11:49:29Z
zmVA6P_wBS8,@VaiOr6,"Lie about an election being stolen and rigged, leading to a riot? No problem! 😁

Lying about the election being rigged and trying to make money with a promo code! Big problem! 🤣

America what's wrong with you? 😪",0,2025-06-04T11:48:34Z
zmVA6P_wBS8,@davidef7773,"I really like this Man, and his beautiful mustache, and his pillow’s. He has the number 1 pillows in the World, really true 💪💪💪🇺🇸🇺🇸🇺🇸",0,2025-06-04T11:48:34Z
zmVA6P_wBS8,@StevefrankReinhold,"I hope more Trump's cultist's wake up and realize Trump is freaking nuts. Mmmmm, maybe Trump is sleeping on Mike's pillow's..
🤣🤣🤣🤣🤣🤣🤣🤣",0,2025-06-04T11:47:57Z
zmVA6P_wBS8,@davidef7773,"I love Mister Pillow 👍🏼👍🏼👍🏼 B, Gretha Tunberg her boat has just been shot at, she really thinks she can sail to gaza? On a Diesel Engine btw… Finish your high school, go Home, Miss IKEA…",0,2025-06-04T11:46:55Z
zmVA6P_wBS8,@biggy3rd,This is someone's father...,0,2025-06-04T11:45:56Z
zmVA6P_wBS8,@StevefrankReinhold,"Since Trump and Musk's ❤ affair is in the toilet, maybe Trump can switch it over to Mike. That could be a match in heaven.",0,2025-06-04T11:45:33Z
zmVA6P_wBS8,@vinnie20,"Finally, pillow can enter in the bs he and taco have been vomiting for 4 years.",0,2025-06-04T11:45:21Z
zmVA6P_wBS8,@WandaGore-p6l,"So can the citizens sue the January 6, 1500 goons of Donald Trump’s?? Why is our country not doing anything?😢",0,2025-06-04T11:44:25Z
zmVA6P_wBS8,@StevefrankReinhold,Doody Fooliani??,0,2025-06-04T11:43:17Z
zmVA6P_wBS8,@BassedinVegasDavyo,Many many years ago before Mr Pillow’s involvement with Trump I checked consumer ratings and My Pillow had very low ratings and reviews.,1,2025-06-04T11:42:59Z
zmVA6P_wBS8,@drdr1957,My sympathy for the people who purchase their bag of death microplastic. 😮,0,2025-06-04T11:42:42Z
zmVA6P_wBS8,@jasonwhite6463,"Has Alex Jones paid all of the judgement to the Sandy hook families....No! Until people like Jones, Lindell and Trump are held accountable none of this will matter. The system is not setup for fairness or justice.",0,2025-06-04T11:41:59Z
zmVA6P_wBS8,@itscomplicated8334,Time to grab your popcorn 😂,1,2025-06-04T11:41:51Z
zmVA6P_wBS8,@kevinedwards9573,SQum bag?,0,2025-06-04T11:41:44Z
zmVA6P_wBS8,@StevefrankReinhold,"No Mike, your just one of millons of America's pathetic Maga A holes.",0,2025-06-04T11:41:22Z
zmVA6P_wBS8,@Kevin4realdfg,Skum bag?,0,2025-06-04T11:40:22Z
zmVA6P_wBS8,@deesmith6363,The United Fakes of I'll sue you.,0,2025-06-04T11:39:26Z
zmVA6P_wBS8,@BassedinVegasDavyo,"Mr Pillow is batshit crazy, ruined his company and then got ghosted by Trump, too funny !!!!",1,2025-06-04T11:39:03Z
zmVA6P_wBS8,@TheRobWay1,This is my Super Bowl. I love the Mike Pillow saga,0,2025-06-04T11:36:00Z
zmVA6P_wBS8,@MarkSHogan,A strange sort of insanity. They're pinning his lying down finally.,1,2025-06-04T11:35:43Z
zmVA6P_wBS8,@BassedinVegasDavyo,The Mr Pillow case looks stiff.,0,2025-06-04T11:34:56Z
zmVA6P_wBS8,@patjr4687,He did it! “Lock him up!” 😂,0,2025-06-04T11:34:25Z
zmVA6P_wBS8,@erwocoolis9451,Trump not gonna pardon him?,0,2025-06-04T11:34:24Z
zmVA6P_wBS8,@meman176,So what? CNN engages in defamation every single day!,0,2025-06-04T11:34:06Z
zmVA6P_wBS8,@Mrcookiemonster515,"major nations will cause ends of mans rule. Jesus Christ are lord, savior, king, and son of God is coming to rapture the church. If you want not face the 7 year tribulation here what you must do. 1. Believe Jesus died for all your sins, by shedding his blood for you on the cross, past, present and future and after three days rose from the dead. 2. Admit your sinner a you need him. 3. Pray to him on both step 1 and 2, then part you repent on his finished work and blood, for the blood what get you clean on the inside. you will be SEALED till the day of redemption an can not lose your salvation for no one can gain or earn it, its a free gift. The alternative to not accepting is the 7 year tribulation, gods judgement and trail of the left behind. Where normal life is gone an be hell on earth. 21 wraiths are place on this earths. the 7 seals, the 7 trumpets, and the 7 vials/bowels (base on translation). Some will be know ones like oceans a rivers turning to red blood and the antichrist kingdom into darkness like pharaohs in exodus. There be new like the scorpion like creature coming out of hell wearing crown to touture all who do not have gods seal (tribulation saints) for five months and you won’t die either. There be two witness who will sent plagues and harm on earth. The dragon, the beast, and false prophet are the satanic trinity. Where they will force you to take the mark of the beast which on right hand or forehead. Do not take this or it will be dam to the lake of fire. But Lucifer will cut your head for refusing to take the mark, all may be martyr. Yes Lucifer the evil one will rule for 7 years and force people rich an poor to worship him attack those who apose his rule even he will trick all to see he is the messiah. Jesus will return at the end of the 7 tribulation with us saints to put Lucifer into the pit and Jesus rule 1000 years. The non believer will be judge a your nam not on book of life, cast to lake of fire, aplace forever seperated from God and eternal torment. Soon there be new earth, heaven, were god will live with us forever an all evil a suffering is gone. Please accept christ into your heart. God love you so much more then even you own family he want to help you a save you. Give him a chance and trust me you won’t regret it. He has build a place for you in heaven. Soon ww3 after the rapture and Major events will happen but do not fear if you believe Jesus is with you an he got you. i pray you repent an come with us to heaven, for heaven is place beyond are understanding and grander then normal life down here. bless you and thank god for your time in reading this an info here is in the bible mosty in book of revelations and pauls letters. You should also read Isaiah, Ezekiel, Daniel, jonah, Hosea, joel, amos, Nahum, Obadiah, Jeremiah and the gosiples matthew, mark, luke and john. god want to you to come to him as your self, speak to him honestly and with love n you see the truth. An seek out. KING JAMES STUDY BIBLE. also found the book Dispensational Truth or God's Plan and Purpose in the Ages By Clarence Larkin. it will tell you about how to understand the bible and the father plans. an its easlty to found on the internet. i say what i say and you can belive it or not its your choice. i pray you see truth an strength to see it weither you  belive and come with us in the rapture or face the trail fo the 7 year tribulation were it be hell on earth. i dont want you to face that. i care an love you, even if you hate me or scolded me. i just you to know christ cares an want to be in your life. God wants to have a relationship with you as father and sons/daughters of christ. bless those who listen and let toy guide and give them wisdom oh lord in heaven",0,2025-06-04T11:30:25Z
zmVA6P_wBS8,@GruenerGummistiefel,Hahahahayi like lumpy pillows 😂😂😂😂😂😂😂,0,2025-06-04T11:29:57Z
zmVA6P_wBS8,@Rumpelstiltskin-s8e,"Send him and Trump to prison. 

Useless people",0,2025-06-04T11:29:25Z
zmVA6P_wBS8,@gorangidlof4114,CNN is Shit .,0,2025-06-04T11:27:18Z
zmVA6P_wBS8,@joboygbpedwards,3 cheers for a true American Patriot! God bless Mike Lindell!✝️🇺🇸✝️🇺🇸✝️🇺🇸✝️🇺🇸,0,2025-06-04T11:25:41Z
zmVA6P_wBS8,@kiljoy100,Crack is a hell of a drug.,0,2025-06-04T11:23:40Z
zmVA6P_wBS8,@geraldbrown2875,"Where’s your buddy Trump, Mike? I don’t see him helping you out!",1,2025-06-04T11:22:19Z
zmVA6P_wBS8,@willodonnell6887,Magaddiction,0,2025-06-04T11:19:07Z
zmVA6P_wBS8,@w_handle,He was the first Elon,1,2025-06-04T11:17:22Z
zmVA6P_wBS8,@dougellis7917,Bankrupt him and lock his maggot ass up.,0,2025-06-04T11:15:27Z
zmVA6P_wBS8,@terrystokes7893,He'll get pardoned 😅,0,2025-06-04T11:14:37Z
zmVA6P_wBS8,@roscoepcoltrane23,No news on the six illegals that killed the South Carolina mom? Nothing? Let me guess you’ve still got Trumps 🤬 in your mouth.,0,2025-06-04T11:14:10Z
zmVA6P_wBS8,@Rosezz70,Who in their right minds believe Mike Lindell is in his right mind?!?! As anyone even watched him? He’s insane. 😂😅🤪,1,2025-06-04T11:14:06Z
zmVA6P_wBS8,@beefree5215,It’s political lawfare again!,0,2025-06-04T11:13:58Z
zmVA6P_wBS8,@dreadfuldonkey,that poor guy you don’t think Mike Lindell gets death threats what a 🐈,0,2025-06-04T11:12:19Z
zmVA6P_wBS8,@spidalack,"Actions have consequences. 
Guess he pissed away all his money, so now he's not rich and can't get away with it anymore",0,2025-06-04T11:10:01Z
zmVA6P_wBS8,@JacquesCousteauIsHere,"1:20 ""S-key-U-M bag"" lol XD",0,2025-06-04T11:07:35Z
zmVA6P_wBS8,@yasssgawwwd5643,Lumpy pillows are awful😂,0,2025-06-04T11:07:02Z
zmVA6P_wBS8,@claikl12chung,so who is scumbag?,0,2025-06-04T11:05:34Z
zmVA6P_wBS8,@lupolinar,This guy is trully lost in a non existing plot.,1,2025-06-04T11:04:56Z
zmVA6P_wBS8,@ThePunisherXX,"The 34 felony piece of shite trump ,anything this scumbag touches, it turns into shite 😂😂🤣😂😂",0,2025-06-04T11:02:55Z
zmVA6P_wBS8,@watzamattawitu,This guy was considered a top  Trump advisor! So were Rudy Giulian Elon Musk and Sidney Powell.  What a shit show!!😊,2,2025-06-04T11:02:46Z
RDlUsrIvMXI,@yechankim6891,we are fucked now,0,2025-06-04T13:49:49Z
RDlUsrIvMXI,@Morrneyo,"In short, he is the Berlusconi of Korea. He has multiple criminal records and had his older brother, who had different political views from him, locked up in a mental hospital and killed. He is currently on trial for numerous charges including breach of trust, embezzlement, bribery, corruption, concealment of criminal proceeds, publication of false facts, false testimony, and violation of election law. In order to delay this trial, he deprived the prosecutor of the right to investigate, and many of his close associates who were scheduled to appear as witnesses died under suspicious circumstances. He also controlled public opinion through his own media manipulation team (Finger Revolutionary Army, dddlist) and threatened reporters who were covering his involvement with organized crime to quit.",1,2025-06-04T13:02:36Z
RDlUsrIvMXI,@81Soulman,"CNN, wake up on President Lee. Take a close look at how his scandals and criminal records have been fabricated by the legal monsters and media groups. That's not only for him but happening to every democratic figures.",0,2025-06-04T10:52:12Z
RDlUsrIvMXI,@Iiiiiiilllliiii,He sent moeny to north korea.two of his nephew is mafia member. One of them killed ex girlfriend and her mother and this guy protected his nephew in court. Actually he was lawyer for the mafia members not for the human right. Its crasy such a criminal is korean president.,0,2025-06-04T10:32:33Z
RDlUsrIvMXI,@루나1445,Thank you all. I am happy and proud to be Korean.,3,2025-06-04T10:24:52Z
RDlUsrIvMXI,@dnrdufty,Finally a leader that the world respects. Thank you DJT. Best administration in history MAGA,0,2025-06-04T10:09:40Z
RDlUsrIvMXI,@WesleyJarvis-j9x,Sad to hear South koera will soon be taken by North koera,1,2025-06-04T09:26:59Z
RDlUsrIvMXI,@아람불다,He is the one who received the most votes from the people in the history of the Republic of Korea. History will cherish him even more in the future. The Koreans overcame the serious misdeeds of bad forces to protect him. The Koreans won,4,2025-06-04T09:20:30Z
RDlUsrIvMXI,@Lifeofachihuahua,Pro-China 😅,3,2025-06-04T09:13:41Z
RDlUsrIvMXI,@johnlinks,He'll go to jail like every president before him,2,2025-06-04T09:05:16Z
RDlUsrIvMXI,@oscarjeong9438,He is a pro-China and also pro-North Korea.,5,2025-06-04T08:52:05Z
RDlUsrIvMXI,@harry76n,Does everyone get a free massage with happry endring now?,0,2025-06-04T08:38:53Z
RDlUsrIvMXI,@myoungraepark758,"His crimes are not true. Prosecutor Yoon Seok-yeol, who declared martial law, tried to get rid of him by fabricating a crime, and the people all knew about it. In the end, he overcame everything and became the 21st new president of the Republic of Korea.",0,2025-06-04T08:26:00Z
RDlUsrIvMXI,@맹모삼천지교M16,The last president of S.Korea,4,2025-06-04T08:02:31Z
RDlUsrIvMXI,@minjuez2337,"Congrats, President Lee. You're amazing",0,2025-06-04T07:53:04Z
RDlUsrIvMXI,@DontMindMe_,Fuckin liberals.,0,2025-06-04T07:35:15Z
RDlUsrIvMXI,@PeenWienerstien,Hopefully this one wont get lonely,1,2025-06-04T07:25:02Z
RDlUsrIvMXI,@barnabaspark,There was a lot of election fraud!  Watch this.  https://youtube.com/shorts/kLUih9stjd8?si=wLt3POHUS4KxC73Y  Do you see Ballots marked exclusively for candidate #1 in a consecutive pattern?,0,2025-06-04T07:20:41Z
